,rating,title,review,date,isEdited,userName,developerResponse,Company_name
764,4,Can’t customize,I love using the Burger King app it’s very convenient however I’ve noticed I cannot customize anything. I go to click on edit literally nothing happens. My child needs Ketchup only on his cheeseburger. So I will place the order on the app and have to inconvenience the workers to ask for ketchup only. Please fix this issue BK thank you.,2022-06-13 03:20:08,False,Sirsmokesalot1984,,Burger King
765,1,Order Issues,"I placed and paid for my order, and when I went to pick it up, the restaurant told me they couldn’t fill it. I asked for my money back, and they couldn’t do that. The app charges you with no input from restaurants and no ability by employees to resolve issues. They advised me to call corporate to seek a refund, but there is no simple way to do that either! The app needs to be redesigned so that it charges you upon filling your order, what a huge waste of time it is having to seek a refund from corporate.",2021-12-16 16:03:50,False,ragnoranch,"{'id': 26903165, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-12-17T19:44:55Z'}",Burger King
766,1,Super buggy app,"I always get double charged for offers. For example: I use the $3 chicken fries and large fries offer and it turns out to be $6. Another one is I apply my rewards towards an item and still get charged for it, while my rewards get used too. 

The actual total is without my offer and rewards. Somehow my order that was supposed to be ONLY $3 magically turned into $12. My problem was resolved thankfully, but this is not the first time it’s happened. Which is just a headache to deal with.",2021-10-26 21:51:39,False,flaming july,"{'id': 25939445, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-10-28T04:33:37Z'}",Burger King
767,2,The app is ok,"I’ve been using the app here and there. I would use it more often but I tend to get fed up by how long the app takes to startup, how long it takes to update and how long it takes to load the menu items. I tend to just move on to the next fast food app that takes a lot less time to perform all 3 functions. There’s been times I’ve waited a few minutes just for the menu to load which is ridiculous",2021-07-22 22:13:54,False,Cheaters19483893,"{'id': 26116990, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-11-07T00:34:48Z'}",Burger King
768,5,BK App,"I love the Burger King app! Every Burger King I’ve been to and used the app for my order has been accurate, efficient and so easy. Kudos to Burger King for not only providing an outstanding app that always offers excellent discounts, but for ensuring that all of your restaurants have been successful in implementing the online orders. Thank you BK!",2021-02-05 04:21:10,False,Travfun,,Burger King
769,5,Coupons are Worth It,The coupons are basically the ones they send in the mail plus a few more. But it’s really convenient and helps save a ton. Haven’t tried the mobile ordering yet but the app seems pretty straight forward.,2021-01-04 05:06:54,False,The Big Des Show,,Burger King
770,1,You can’t access the support when there is an issue with order,"The application is depending on a webview. When there is an issue with the web page I get a nasty message.

Note to the developers: Try to make the app independent from the web page and just make a native app the consumes a service. When you have one page on platform down better than multiple platforms down.

I  had an issue with an order and because the page was down i get an error message.",2021-02-02 22:24:53,False,TimmyFromBaltimore,"{'id': 20846043, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-02-04T02:37:50Z'}",Burger King
771,3,"Deals are better then the ads, when you can use them","The app works pretty good. The only problem is the offer redemption which seems to load a blank page half the time when I hit redeem on mobile order. Then I close the whole app and force quit it then reload and then if I’m lucky it works adding the offer. 

Would be 5 stars if it worked more reliably",2021-01-30 02:24:14,False,crazzzme,,Burger King
772,5,"Great app for deals, updates every time you use it equals tons of waiting","So, I actually love this app, the deals are great. There is only one issue, every time you log in, you have to update the app, EVERY SINGLE TIME. If your planning on using the app, you’ll have to park and update it first. However, the deals are great that’s why I keep using it. Just be prepared",2020-06-13 22:23:31,False,SRR8984,,Burger King
773,1,Never works,"Neither the app nor the website ever works for me. I have tried ordering online, and I always get an error message saying something went wrong and the order could not be completed and to check with my bank. There is nothing wrong with my debit card, so I don’t know what the issue is. I’m in the middle of figuring this out with BK, but the process is taking forever. I received a $5 off coupon because of a screw-up with Doordash. I have tried ordering with and without the coupon to no avail.",2020-12-23 22:11:42,False,cg41386,"{'id': 19989203, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-12-25T03:34:46Z'}",Burger King
774,1,"Absolute garbage app, need fix!",App worked a few times but with certain combinations it says error and only option is to start over. You can sit and enter over and over and find this result. App is so frustrating it makes no sense. If you cannot order certain items available why not at least stop being able to add everything on the menu and at least keep the order instead of starting over again. This has been for the month of November 2020 and I would appreciate if the app gets fixed ASAP.,2020-11-13 21:18:44,False,Tigger Tang,"{'id': 19109885, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-11-15T03:06:08Z'}",Burger King
775,2,Minimal menu for delivery,"I don’t know why, but for some reason when I order delivery the menu changes and I can’t order the food I normally like to order. The double stack isn’t available for delivery among other things. It makes zero sense. I really hope they fix that so I can order more often. Also the offers slim down when you change it to delivery and I think that’s really messed up. I want to love this app but why minimize the menu and offer options when I order delivery??",2020-08-11 16:18:51,False,BananaCatore,"{'id': 17246489, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-08-12T22:01:24Z'}",Burger King
776,5,Best Deals Out There,"Not only is the food really good but the prices are great!!!!! This app has saved me a lot of money, in fact because of the app i go to burger king more frequently because im always looking to save those extra dollars or even pennys! I always have great customer service at the Redding, CA locations!❤️❤️❤️ 100% recommend and recommend the app!!!!!!!",2018-12-05 04:22:03,False,SweetNCinful,,Burger King
777,1,Mobile app is taking order after store closed,"Mobile app is so slow and it takes order even store is closed. Recently we order on mobile app and when we visited store it was closed at 8:30pm on Saturday, not sure why but when we looked at store hours it was still needs to open until 10 pm. Mobile app took my order and now I am finding out how to reimburse it. Instead of checking my complain those stupid customer service told me some of Store might closed and they are independent so they can closed anytime. Very pathetic service.",2019-09-30 11:37:45,False,tickTok88,,Burger King
778,1,Mad about the coupons,I work down the street from the truck stop location and I use to go and get a whopper almost everyday from that location but they have taken the whooper meal off of the app which is so unfair. They are already very expensive so the coupons helped the price and now that I can’t use it on the whopper meal I would just rather eat there at all. Out of all the Burger Kings they definitely need to except all the coupons because there a truck stop everything is already very high 10 dollars on one meal is ridiculous!!,2019-02-01 17:59:08,False,lillysmoke28,,Burger King
779,2,Order deleted itself,"I had my order all ready to go. Card info in, just said I needed to tap I’m here. I got to the restaurant and went to tap I’m here and my order was gone. Sooooo I had to enter it all over again. Just a glitch to fix. 

Also, would be easier to enter amount of item ie chicken nuggets you want for your meal as you’re entering rather than having to wait until the very end and add when you’re confirming your order. 

If these two things were fixed I’d rate it a 5 for sure!!!!!!!!",2019-01-25 22:06:31,False,MadMom93313,,Burger King
780,5,App needs some work,"Sitting in a McDonalds parking lot because the BK app says they’ll unlock a coupon for a whopper for $.01 IF you get with in 600 feet of a McDonalds. 
Well I’m here and it’s not unlocking. Tried to call the BK and no one is answering even though I let the phone ring for a while. 
App doesn’t specify whether it unlocks while at BK when you get there or while at McDonalds.",2018-12-05 01:00:46,False,TommieEgon,,Burger King
781,5,Amazing,"The Burger King app is always easy to use. And I really appreciate that you get rewards for using it. It’s nice to have your order ready when you get there. You can customize it anywhere you want and that is nice. Burger King literally makes it, so you can “have it your way.”",2021-07-15 14:50:08,False,Trivia check,,Burger King
782,5,Must Have,"Burger King is one of my favorite restaurants. The app is awesome. Order it just the way you want it and drive through and pick it up. Or have it delivered. The app is easy to use and the deals they offer are great for by yourself, with someone else or the whole the family.",2021-05-27 23:51:44,False,StellaLorene,,Burger King
783,1,ABSOLUTELY HORRIBLE APP !!!,"This app is HORRENDOUS! On multiple occasions it will not permit you to order and when you get a paper receipt, you cannot upload transaction number to earn the crowns… and don’t even think about calling, there’s no help by calling BK to get the crowns applied. Additionally, DO NOT load your BK gift card to the app (1) it’s unbelievably difficult to add (2) there’s a delay ‘close to 4+hrs’ after you load it before you can use it (3) when you finally do attempt to use it…. It won’t work and then the card gets blocked !",2021-07-03 14:26:15,False,Muneca196,"{'id': 23734515, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-07-04T22:50:58Z'}",Burger King
784,5,I love BK!,Every time I order either for drive thru pick up or for delivery to my home. I experience Excellent service every time. Very polite and professional from the cashiers at the restaurant or delivery drivers. Fast service! Food is always hot and delicious. I love using the app to receive great discounted offers. Thanks for all you do and put a smile on my face and my stomach lol :),2020-09-24 17:54:18,False,MarieSammilli,,Burger King
785,2,The cashier was very arrogant,I did not  have a pleasant experience ordering at Burger King. The cashier would not help me with a app coupon so I ordered other items. The cashier was talking about her personal life to others and making comments about being the only common sense person there. I waited over 15 minutes for my simple order. And helped the person behind me order chicken nuggets because she would not explain the order size.,2021-05-17 18:12:37,False,Shelbyboots1,"{'id': 22884105, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-05-18T23:24:16Z'}",Burger King
786,1,"Avoid, hard to get refund if order problem","Multiple times I’ve placed an order only for the store to be out of various items. They lack the ability to alter the order, cancel it, or refund.

You’re left having to open a ticket and wait for a response from Burger King while they hold your funds hostage.

Avoid until they empower stores to modify, cancel and/or refund. Additionally, they need to require stores inventory up to date to prevent selling out of stock items, which happens frequently.",2021-05-07 20:38:45,False,Chh2tx,"{'id': 22699399, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-05-09T02:59:11Z'}",Burger King
787,4,"App is great, but...","The app works great! It’s easy to navigate and customize your order with great detail. 
There are some good deals provided through the app as well. 
I just there was a way to set a pick-up time or notify when you are on the way. Every time I use the app I get the “please pull around” and have to wait for them to make my order.",2021-01-21 16:12:31,False,KenO2112,,Burger King
788,1,No refunds if they don’t have the food,"I’ve had several times that I order food off the app, get there, it goes through and paid for, but they I’m told they do not have the items I ordered and cannot issue a refund or cancel my order, that I have to dispute the charges with my bank. If you order off an app you should know they do not have items or not accept an order with items that are not there. A refund should be available if the items are not available.",2021-01-20 17:57:21,False,Flaminghands,"{'id': 20564871, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-01-22T01:15:52Z'}",Burger King
789,5,Worst app ever,"Great deals, horrible app. Every single time I have to type my location even though I’ve asked it to remember and use my current. Periodically I have to log back in. Sometimes the coupon you click on disappears without using. Can’t we fix this?",2020-06-08 23:04:09,False,Ringals,"{'id': 15862033, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-06-09T03:06:19Z'}",Burger King
790,1,Just their website disguised as an app,"Their website is garbage. No way to look at a menu without placing an order, and not locations in my area support online orders, so thought I'd try app. It's the exact same thing. literally a pointless website and app for me.

Update: BK responded with a support link to report my issues... link went to a 404 Not Found page... which seems on par with the rest of the experience. Can't view menu, and can't report issues to the link provided... how such a big company can have such a bad experience is surprising.",2020-08-18 15:07:05,True,srdavis872,"{'id': 17339514, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-08-18T15:07:05Z'}",Burger King
791,1,Mobile order only available a few places,"It would help to tel your mobile users a franchisee is now willing to have their margins cut by allowing mobile order/coupons maybe by not having those locations appear in the “search” function at all. If they don’t want to participate in this app, then their franchise owned store should not even appear in the app.
P.S Wendy’s/McDonald’s does not have this problem with their app/franchisees. Yum brands should be looking into this if they want Burger King to compete with their app offering.",2020-07-08 20:24:37,False,snowdawg1986,"{'id': 16497974, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-07-09T02:59:22Z'}",Burger King
792,1,"Great deals, unfortunately payment is broken.","I’ve used this app since the T-Mobile Tuesday deals started being pretty prevalent. Sadly, I’ve never had luck with adding a Chase credit card as payment, so the only orders I’ve been able to put through the app are offers where the cost comes out to $0.00. 

Payment system seems broken for me and several credit card tries over the last few months which seems to defeat the point of a way to get me to pay for food. At least I can still redeem purely free offers.",2020-07-03 03:24:12,False,Free only?,"{'id': 16382045, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-07-03T10:06:59Z'}",Burger King
793,3,This app is bad some of the time,"Things work, which is the only reason I gave it three stars. However, many things don’t work. For example, the T-Mobile Tuesdays doesn’t work at all. It says click here to redeem! Nothing. I’ve uninstalled and reinstalled the app, too. When I got to BK I got an attitude when I was trying to redeem it but couldn’t.

The app does work for other things, like the restaurant codes and mobile order deals.",2020-05-27 16:39:44,False,apfitzg2,,Burger King
794,1,Made extra orders multiple times without me knowing,The first time I used the app it doubled my orders. Had no idea until I went to pick it up. They said they couldn’t refund me since it was a mobile order and gave me a number and email to tell them what happened. I never got my money back. I used the app again tonight and it made my order that I wanted along with another order that I had no idea was made. Luckily it wasn’t expensive like the last time and just dealt with it. I’m done using this app after all the extra orders I didn’t make.,2020-06-07 05:50:14,False,JRevoX89,"{'id': 15824119, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-06-07T10:16:12Z'}",Burger King
795,2,Apply pay not working,"After finally registering for my account and checking out my meal, the Apple Pay button and transaction showed an error. I then had a hard time repeating my order during drive thru. I hat complaining but I had a much harder time finding and applying coupons and using them at your restaurants.  Your workers and I had a hard time overall with this app as it is, and I feel bad even writing this review. Please consider fixing this app for Apple Pay use",2020-04-21 22:35:59,False,Sodafortwo,"{'id': 14845093, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-04-22T18:27:07Z'}",Burger King
796,2,No longer able to sub an Impossible Burger on Deals,"After not eating BK for 20 years, I was so excited to come back and try the Impossible Burger. It’s really good! I quickly learned coupons were the best way to feed my family. The app had the option to sub a meat patty to Impossible for a small upcharge. Just downloaded the latest version and this functionality is completely gone. Without coupons, I can sit down at a restaurant for the price of BK so I guess I won’t be back anytime soon!!",2019-12-10 07:20:14,False,JessDeuxIt,,Burger King
797,1,Lost access,"With this new update, it logged me out and I cannot log back in because my old email was lost some time ago-lost the domain I owned, and could never update or change it in my account. The new update has unavailable help, just tried it. Is there a way to just terminate my previous account, since I created a new one with a new permanent email address? I also constantly have to have a new link sent to my email when I try to open up the app..it is a bad update and there was no problem with the previous versions. FAIL",2019-12-03 20:12:42,False,VoyagerBobK,,Burger King
798,1,"The app looks great, but does not work","I tried using the app for the coffee deal and saw all of the great coupons that I wanted to use. So, I get the app and try to sign up. But, ran into a problem right away. I used my yahoo email that I have used for 20 years and keep getting an error saying it’s not a valid email...WHAT?! I send a msg to tech support & all they say is “looks like the system does not accept the email” & no offer to try & fix the system! Guess I will not be going to Burger King. Darn, because when I have a craving for some fast food Burger King was my favorite.",2019-10-28 16:32:02,False,problemking,,Burger King
799,1,Stores don’t honor app coupons,"I am a T mobile customer and recently got a coupon for a free whopper via the BK app. Decided to give BK a try. I went to the restaurant and after I opened up a time limited (15 minutes from time of open until expiration) coupon, they informed me they don’t honor the t mobile coupons. I thought... you’re in Seattle of all places you should honor them since t Mobile is based here. Needless to say I walked out and went to the Macdonalds across the street. Better food and it’s funny they accept coupons from their own app!",2019-09-07 21:09:02,False,RobV19880921,,Burger King
800,5,Mobile order is not available,"Thanks, that is swift. 
It’s all good until few days ago, the app kept asking my location and pop up all stores but none of them aren’t available for mobile orders , please fix it on iPhone X, thanks",2022-08-13 14:30:58,True,yo99999,"{'id': 31438350, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2022-08-13T14:30:58Z'}",Burger King
801,5,Payment method,"The app would not let me remove my payment method once I paid for my order, it saved it as my default and there was no option to delete it. I emailed Burger King and they told me what to do but still won’t let me delete so I ended up delete the whole app.",2022-04-18 04:44:59,False,browneyedmia,,Burger King
802,5,Easiest app,"I think of all the food apps we order from, this is by far the easiest. I love that we don’t have to pick a specific time, and can just go when it’s convenient, drive through, and give them the online order number.",2021-09-15 21:58:17,False,Loubelle48,,Burger King
803,1,WORST APP EVER!!!,"Whomever the software engineers that develop this app should be fired. National ad on TV for months says that the Single Bacon King is now part of the BOGO for a $1 offer. STILL not an option on this app. The workaround used to be the Mix-N-Match combo deal for $10. But, now it won’t let you pick a Single Bacon King along with an Impossible Whopper as your two mix and match options. I guess you really can’t “have it your way” with this HORRIBLE app. Burger King should really consider testing their app…because they obviously haven’t done so to date.",2021-09-05 13:23:17,False,TemplarKnight_2015,"{'id': 24944208, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-09-06T19:02:44Z'}",Burger King
804,2,What’s the point in adding the service fee,"If you add service fee, there is no more relative price advantages comprared to using Uber eats or Doordash, so what’s the point in downloading this app anyway.

When I found out this app started to charge the service fee as much as the tax, I immediately canceled my order because it’s not worth it. I would have used that money for tips to the delivery guy. But not for another rich company who already got profited if we regularly used it.",2021-06-23 16:24:41,False,hmulry255,"{'id': 26116603, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-11-07T00:16:27Z'}",Burger King
805,1,"Buggy App, Low Quality Food, Bad Corporate Culture","I’m edited my previous review to downgrade the app. It continues to be buggy. I couldn’t even order the Ch’King sandwich, which may have actually been a tasty option on a sub-par fast food menu. 

Hearing about corporate BK trolling my favorite fast food restaurant (Chick-fil-a) about donating to LGBTQ+ causes “even on Sunday” shows that I don’t need to support this corporation, who mocks my own personal values by doing so, anymore. 

I won’t be eating at BK anymore, unless I see a marked change in their quality and their culture.",2021-06-08 18:12:38,True,AllenHinAZ,"{'id': 23207621, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-06-09T22:49:36Z'}",Burger King
806,1,"App won’t connect to stores, after you spend time creating the order","I put together an order for a large group and after taking everyone’s order and customizing nearly everything, the app tells me it can’t connect to the store. So I try a different store and then several of the items aren’t available there, so they are forcibly removed, then I try paying and again, app can’t connect to store. So the app developers are failing and costing Burger King customers. BK, fire this team!",2021-02-10 21:20:41,False,Abldhdidn,"{'id': 21010142, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-02-12T02:36:15Z'}",Burger King
807,4,It would get 5 stars if,I wish there was the option to get Vanilla Coke because l am aware the Burger King near me has the free style soda machine. Secondly I would give five stars if I could select extra extra heavy on the pickles. Other than that I prefer to order Burger King off this app versus door dash because I can request extra ketchup and such. It’s an easy to use app.,2021-01-11 02:31:29,False,alchbenn,,Burger King
808,2,Needs some work,"I’ve ordered twice through the app, and both times there were issues when I got to the speaker. The second time, the BK employee claimed they never got my order and I was given a “sorry bout your luck” response from that employee, til someone else just took a moment to find it. Both times, they didn’t know what drink I ordered (and looking at the receipt, it looks like all they see is “soft drink” and nothing more specific.",2020-12-11 19:02:01,False,bhdrums,"{'id': 19716234, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-12-12T22:57:16Z'}",Burger King
809,1,Majorly Unavoidable App Issues,I love Burger King and I have tried 4 times now to take advantage of the app and it’s deals and offers and every single time I do the app just won’t load any store locations so I can’t even order. It shows me on the map so my location settings are working. Even sometimes shows a dot for the nearby BK but I can’t click on it or do anything. Really wanted 2-$5 whoppers today it’s my favorite fast food sandwich (crushes Big Mac) and I have no interest in playing games with the app. Unfortunate.,2020-12-07 19:13:16,False,Jeffish213,"{'id': 19629699, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-12-08T22:56:51Z'}",Burger King
810,3,Can’t really “Have it your way”,"So, given that burger kings slogan has always been “Have it your way”, you can’t really do that with this app. 

I frequently eat Burger King without the bread on sandwiches, but there app doesn’t allow you to remove the bread. 

This fact immensely saddens me as I can’t double check the nutrition info prior to eating the food. I can do that with the Wendy’s app though. Burger King, why are you letting Wendy’s be better about customizing food?",2020-07-20 13:35:52,False,Vampeal,,Burger King
811,3,Keeps crashing plus more,Every time I go to order the app crashes. Then when I finally order the app stops tracking my order and I just get blank white screen so I can never tell where my order is. Then the last recent time I was about to order and I finally received my order it was wrong and they forgot items out of it and I had no way to report the issue or request a refund.,2020-06-26 18:54:02,False,Itsjustkikki,,Burger King
812,1,"Updated app messed up ordering, and no Apple Pay option?","Made an order with the updated app today, but instead of having to complete the order when you get to the restaurant so they start making it right before you pick it up, the order completed as soon as I entered my payment info. Also miss being able to pay with Apple Pay from the app. I preferred the old version and won’t be using the new app anymore if the ordering still completes as soon as you finish, with no option to cancel the order.",2019-12-17 17:50:46,False,Landobro,,Burger King
813,1,You can’t add extras,"My first time using this app and I was NOT impressed. At BK you can have it your app, but with the app you can only have it their way. I like to order extra items on my food , for example: extra Lettuce, extra pickles and such. I CAN’T do this in the app! Great, now I have to order from McDonalds but at least on their app, I can have it my way! 

I just tried ordering on their app and you can’t add items that aren’t on the original item, BUT I can still add on extras to what’s already on the burger!  Due to this, it’s still closest to having it my way!",2019-10-26 22:24:32,False,Wells Fargo Cusomer,,Burger King
814,3,Can’t have it my way!!,"I like that the app is offering more deals than before. The app could include more breakfast deals. Also, one down side to the app is the fact that I can’t have my food my way. The app gives very little options to customize the items added to order and at the location they will not adjust the app order. This feature needs to be upgraded to do things like extra or lite.",2018-12-06 19:28:56,False,witchwitcht,,Burger King
815,1,Burger King App,"This app was just updated and my wife and I was really disappointed with the amount of coupons and especially the length of time before they’re repopulated after use.  We live a fair distance away and never receive paper coupons in the mail so we relied heavily on the mobile ones.  Being retired and on a limited budget we will no longer be able to frequent your restaurant.  Please reconsider stacking up the mobile offers the way the restaurant locals get the paper offers so we can enjoy coming in on a regular basis too!
Regards,
Steve C",2018-09-15 20:03:57,False,Sec_hand,,Burger King
816,2,What’s the point in the app?,"Ordered on app in store to get deals only available on app. Waited 20 minutes and asked what’s up. They said they didn’t start the order. What’s the point in ordering on the app if I have to go talk to someone? App says it will be ready asap. Developers and management checkout Wendy’s app. Much better experience. Pendleton Oregon store, Please make my food when you say you will.  Keep your promises.  Foods not as fresh, and service is slow.",2022-07-31 03:13:53,False,Outdoorfan123,,Burger King
817,1,Delivery does not sync.,"Please remove the delivery option from the app. If you are hosting on DoorDash, simply navigate traffic there. Your tracking system does not sync up with DoorDash. I will get messages that my order will delivery at X time and it will have already been 5 minutes pass that. I understand efficiency and providing options. I don’t understand mishandling timeframes for your customers. This review is inching towards a 2 hour wait for my order and your restaurant is 2 miles down the road.",2022-03-30 16:59:29,False,Jacob Ryan Hughes,"{'id': 28906101, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2022-03-31T21:18:24Z'}",Burger King
818,5,Switched from McDonald’s to BK! Thanks for Deals!,"You guys did a great job! Love your deals with whopper ! App works great! So much better then a year ago! Sandwiches and fries are delicious! 
After McDonald’s my stomach hurts, and never happens with BK! So thanks for all your team work! Keep doing it great and develop! People will see and appreciate that!
Thankful client.",2021-07-29 06:29:57,False,New times Roman,,Burger King
819,3,Not 24/7?!,"Why can’t I order any day I want?! It’s one thing if the nearby locations are closed, but just not be able to deliver?! Why would I get the app if the main thing it had going was delivery any day?!

Why wasn’t there a notification that certain locations were not available?! I need reliable service if I’m to even bother to use the app.

Who makes an app that doesn’t even work right?! Serious why does it keep getting worse?! They finally added the spicy chicken jr, but the app glitches too much! 

Fix the app and service already! There should never be a reason for a customer to not be able to order something...using a fast food delivery product!",2021-04-09 23:49:07,False,Gundam456,,Burger King
820,5,Pretty easy,Sometimes less is more for food deliver apps. The app doesn’t over complicate things with too many options or menu items. You can still have it your way and get the order done in less than 2 mins.,2021-02-05 04:10:52,False,Varikali,,Burger King
821,2,I normally love this app,"I was so frustrated after trying to place my most recent order that I had to pull over and calm my nerves. Something is off about the Offers section. I could not see what was in my cart that was using my points, but every time I tried to add something else, I was told my item would exceed the points purchase amount. I ended up paying full price instead of continuing to fill around with the app.",2021-03-19 19:47:52,False,Surefine,"{'id': 26116305, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-11-07T00:06:09Z'}",Burger King
822,1,Did not have items I ordered and no way to cancel in app,"When you order an item, you should be able to cancel it. Not at burger king. They charge immediately unlock some of there competitors instead of charging when you receive. They charge you without confirmation the store even has it available. No way to cancel in app, you just have to wait till their support can get to you. This is unacceptable and theres no excuse since competition has this down.",2021-03-07 19:13:16,False,Glorysaber,"{'id': 21539571, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-03-09T12:03:17Z'}",Burger King
823,1,Totally DONE,I have tried numerous times to order with the app because we are a large family and when I order through apps it gives them a little heads up and I don't run the risk of forgetting anything. Each time I have tried I get the same message saying that my request cannot be completed at this time. If they can't fix it then I have no problem ordering with a competitor. Your lose BK just so you know I'm ordering for a family of five each individual meals so your lose.,2021-02-16 20:32:59,False,Jaxson79,"{'id': 21126636, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-02-18T02:37:24Z'}",Burger King
824,5,Worst Fast Food App Ever,"Only giving 5 stars so everyone can see how terrible this app is. Add an item, go to check bag, all of a sudden they can’t find my order. So annoyed I’m ordering from elsewhere just because this has been like this as long as I’ve tried using the app.",2020-12-29 21:06:46,False,AxeBangerAxeLor,,Burger King
825,5,Improvement.,I’ve used the ap before. There were update issues and problems ordering.  This time it was easy and the t-mobile  offer showed up without a problem and was easy to use.  Great Burger King especially with the pandemic.,2020-06-17 18:10:16,False,Great Pandemic Option,,Burger King
826,2,Can’t complete orders,"The app used to get me through, bug free, to allow me to complete online orders. The last two times I’ve made such an attempt nothing can get added to my cart. Upon clicking into menu items, I either get a completely blank screen or the menu item customization screen with required fields not showing, not letting me progress further. Frustrating because it used to be a super convenient and fast way to get food into my mouth.",2020-10-22 00:25:08,False,Poopsouptroupe,"{'id': 18659109, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-10-23T08:20:40Z'}",Burger King
827,3,"Good, But Annoying","Not being able to edit an item is annoying, but I came across an issue where I applied an offer, but then the items in my cart didn’t apply to the offer, so the whole order was null.

Okay fine, but I couldn’t remove the offer from my cart, and I was stuck. I had to sign out, close the app, and restart my whole order again. Please add a button to remove offer!",2020-08-20 01:46:02,False,MisterRodaz,,Burger King
828,5,Game Changer App,"I used to be a very infrequent shopper at Burger King, maybe just one visit a year. The BK app is the Best fast food app on the market, with consistently better deals and coupons than all other fast food options. It’s completely changed my shopping habits, and now I frequently choose BK, at least six times a month!",2019-06-21 16:27:12,False,RadarRadio,,Burger King
829,1,Stole my money,"UPDATE: now they respond to this review with a broken link for me to send in a request for support. WHICH IS WHAT I ALREADY DID!
I placed an order thru the app, and when I went to pick it up the staff was so rude and pushy I had no time to check my order before leaving. They left out half my order and what was there was extremely stale and hard GROSS!! Customer service at the 888 number from the app said they would send me an email right away with either a refund or credit. Never received it! Never going back to any of these restaurants again.",2020-05-10 18:13:49,True,duigeijdy,"{'id': 15216717, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/contact-support so we can look into this for you.', 'modified': '2020-05-10T18:13:49Z'}",Burger King
