,date,isEdited,title,rating,review,userName,developerResponse,Company_name
846,2019-08-09 18:01:33,True,Worst Restaurant App,1,"This app does not allow you to put an order through unless you are 500ft from the store you want to order from.   This makes no sense at all. Outback, Panera, and Starbucks allow you to pick the time you want your food to be ready.  Of course they do because this is the main reason you would want to use the app to order food in advance. I’ve complained to customer service about this 3x and every time they tell me the reason is to guarantee your food is hot when you pick it up, which is ridiculous.  Let me pick the time that is convenient for me and if it ready at the time I asked for and I’m late I totally understand that it could be not as warm and that would be my fault.   Outback, Panera, and all the others realize that their customers are not stupid and will understand this simple concept.  Fix this worthless app!",Mark A Dinges,"{'id': 4261460, 'body': ""Hey, Mark! We're sorry you weren't satisfied with your Mobile Ordering experience. Your order isn't completed and prepared until you check-in at the store. This ensures it’s hot and fresh for you!"", 'modified': '2019-08-09T18:01:34Z'}",McDonalds
847,2019-03-08 01:08:19,False,Terrible,1,"Did not realize when you order using the app you must pick up with the same phone that ordered the app. My husband was coming home late and I decided to help by ordering it ahead of time. He got there and the order was not in the system. After awhile of them trying to figure out how to work this system, my husband called to say I needed to drive to McDonald’s. 

When I pulled in the app aloud me to complete the order and pick up. I walked in and re-explained the situation. Two separate employees came to me asking what happened and said basically oh ok. All I got in customer service was sorry for the delay. 

25 mins after I arrived - I was given the order.  When I got home and sat down to eat with my family- realized the container marked artisan grilled chicken sand that I had ordered was a fried chicken sandwich. Which I now can’t eat due to diet restrictions. 

So an hour later - I still have not had dinner and need to make myself something at home. 

Very disappointed is this app. Terribly disappointed is the service and the wait and even more disappointed in the customer service at the restaurant. They filled multiple orders while I waited, ran out of fries and I waited longer for them and all they said was sorry for the wait.",MikeyGearhole,"{'id': 7657205, 'body': ""We're sorry to hear about this, Mike! We’d love to help you with a solution. Please give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further."", 'modified': '2019-03-10T20:05:41Z'}",McDonalds
848,2019-01-31 22:22:28,False,Great Purpose App with Major Flaws,3,"My love to McD may be as big as everyone can imagine. Getting food exactly as expected literally any time, day and night. That is just great.

Even better if you can order on your way from an app! I use the app frequently, especially if there are (used to be) good deals.

Unfortunately the app has major flaws that should be far above improvements such as  “button design feel”. Since the app feedback is useless, allow me to mention some of them here:

— Simplify your feedback process! Who asks for app version number and the OS??? Automize it and let users get to their point!

— Let users edit their account information, or update it from Facebook at least time to time. Some people change names and email addresses.

— Make the app less data-intense. Use caching and other means (such as PWA) instead of complaining about internet connection.

This will do for starters. The rest will come if you simplify the feedback ;-)

You may also consider training your staff before (!) enabling a new feature such as drive-thru pickup (great feature by the way).

Thank you and good luck!
George",pvAudi1519,"{'id': 7186347, 'body': 'Hi there! While we understand your experience should be a flawless one, we appreciate you bringing this to our attention. We will make sure to forward your feedback on to the appropriate team. Thanks!', 'modified': '2019-02-06T23:52:42Z'}",McDonalds
849,2018-12-30 18:20:17,False,"It’s a good app, but needs some fine tuning",3,"I recently placed a mobile order and when I went to pick it up, the manager at the window said one of the items (a cherry limeade slushie) I ordered was no longer being served. I also ordered a plain biscuit and added in a folded egg. The manager also asked about that, because on their end, they saw “biscuit, no butter, no patty”. They did not see the add-on of the folded egg. I did not make a fuss about it. The manager was nice enough to substitute the limeade for a shake or whatever i wanted and got the biscuit (with the egg) for only $1. 
Not sure if the app is concurrent with the restaurant in particular or in general, but it surely needs more fine tuning. I am sure the restaurants get a lot of these kinds of issues with mobile orders.",jcmartinez,"{'id': 6690162, 'body': ""We're sorry to hear about this! We’d love to help you with a solution. Please share more details with our Mobile App team at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html. Thanks!"", 'modified': '2019-01-06T00:24:44Z'}",McDonalds
850,2018-11-18 03:36:29,False,"Great, right up until it stopped accepting payment",1,"It’s a great shame to me that he first app review I have written will be one of extreme negativity. For the last month, I have been unable to pay for any and all items through the app. I just dismissed it as a fluke initially. Recently, however, it has come to my attention that I can’t even ADD new payment methods to the app. I just get the same BS message saying “Card not added”. I do not understand how the app could go so badly wrong in so little time, because it has worked fine for the entire time I have had it, but it is unusable at this point in time. If I could, I would give this app zero stars in a heartbeat. I do not tolerate fundamental errors like the ones I keep getting. I would advise McDonald’s that they get to work on an update ASAP, because I’ve absolutely had it with this worthless excuse for an app.",zatchbell622,"{'id': 6078600, 'body': ""We're sorry to hear about this! We’d love to help you with a solution. Please give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further."", 'modified': '2018-11-23T17:18:48Z'}",McDonalds
851,2018-10-14 14:49:51,False,Horrible integration with the store,1,Not only is the app not very intuitive - the stores don’t know how it works and often ruin the experience. I paid via the app and then when I got to the store they didn’t bring my food - I went in and asked for my food - they said I would have to pay - I showed my mobile receipt and pending transaction in credit card and they still didn’t care - they said that wouldn’t go through - so I called McDonalds customer call center and after 30 minutes they said it would go through and I would have to go back to the store for my refund which I explained would be hard because the manager there said i couldn’t get my food or refund - they suggested working with my credit card company to get the charge back - they did offer me 1 free breakfast to make up for it what a deal (I already paid for it),Cthfhh,,McDonalds
852,2018-08-17 16:56:37,False,What a waste,1,"The app is useless when it comes to ordering your food and paying through the app.  I placed my order on the app, paid for it and it told me to head to McDonalds.  I arrived at McDonalds and my app said “we see you are here your order is being processed”.  I looked at the board and my order number was not up there.  I waited about 3 minutes and approached the counter where the manager told me that it is not processed because I did not pay.  I told her I paid through the app and she pushed a few buttons on her register and said “ it will be a few minutes your order just want in”.  I waited and watched people coming in, ordering and leaving with their food while I still stood waiting.  I stood in that place for well over 12 minutes waiting for my “convenient, order ahead of time meal”.  Never again.  Deleting the app now.  GET IT TOGETHER MCDONALDS!!!!",staceybbb,"{'id': 4893087, 'body': ""We're sorry about your experience with Mobile Order & Pay, Stacey! Please give our McDonald's Mobile App team a call at 877-334-4332, so they can look into this further."", 'modified': '2018-08-31T21:10:46Z'}",McDonalds
853,2018-08-04 20:10:56,False,Great deals,4,"I’ve only been using this app for about a month but so far I’m pretty happy with it. The deals are really good. We don’t eat at McDonald’s too often but it makes it a lot easier when we do. I love that I can just pull up out front and have my order brought out. 

However, I really wish that there was a way to link account or share an order. For example, if my boyfriend is on his way home and I ask him to stop at McDonald’s. I can’t place an order from my phone at home that he can pick up. It doesn’t give you the option to say your at the store if you’re not- which I understand, but it would be really nice if there was a way to share an order!",rherrr,"{'id': 4618784, 'body': ""Hello! Our goal is to make sure our customers enjoy using our app and your feedback will help us understand how we can improve it for our customers. We are continuously working to improve our McDonald's Global Mobile App."", 'modified': '2018-08-11T22:28:51Z'}",McDonalds
854,2018-07-31 18:33:02,False,Quarter Pound Big Mac Troubles!!!,1,"I got this app and used it successfully about four occasions. Over last two to three weeks, it magically created orders for food I didn’t order! I didn’t get the food in the first place, and I didn’t order the amounts it tried to charge me for. As if that’s not bad enough, it made several duplicate charges for legitimate orders for food I did order and get. I’m an honest man and I don’t have any problem paying for what I get, but I’ll be damned if I’ll pay twice for one order! I had to spend the time with my credit card disputing the erroneous charges to resolve the charges, which defeats any convenience or purpose of using this app. My advice from experience of using it: DO NOT INSTALL IT! Unless you like paying double for things you get, and double charged for things you never even ordered, this is NOT a trustworthy or viable solution!!!!",iSteve Utah,,McDonalds
855,2022-09-28 03:20:41,False,The app can’t tell when something is unavailable at a store,4,"For example, the ice cream and Frozen Coke machines frequently break down, but the app says want “know” that.  If I order those things, someone be has to tell me they aren’t available after I get to the store and try to remedy the situation, either with a substitution or a refund, weather of which wastes an employee’s time.  In some cases, I drive to the store only to learn that what I came for isn’t available.  

The stores should be able to tell the app that certain items are currently not available.

Otherwise, it is intuitive and convenient convenient.",Aeromot,"{'id': 32304943, 'body': 'we need to look into this more, the next time it happens, drop us a line here: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html', 'modified': '2022-09-29T16:27:20Z'}",McDonalds
856,2021-10-03 14:47:39,False,Horrible service,1,"This McDonald’s is horrible there is no sense of urgency when there is a line of cars or lobby full especially on the weekends. I am still trying to understand the point of ordering ahead on the mobile app when I still have to wait 20min when I get there and most times it’s just for iced coffee. I go almost everyday before work just for the $1 deal on the iced coffee and end up late waiting, it’s ridiculous and now that the coffee is no longer a dollar I am sure I won’t return I will pay the higher price at Starbucks and get better service. I will say there is one manager there during the week that when she sees me she usually gets me in and out and I appreciate her I wish I knew her name, but she is fighting an uphill battle with the rest of her staff. Thank you for listening.",Mz. Disappointed,"{'id': 25534840, 'body': 'We aim to be as quick as we can with your order. Get back to us with more details on this here: https://www.mcdonalds.com/us/en-us/contact-us/restaurant-feedback.html\r\n', 'modified': '2021-10-06T19:47:03Z'}",McDonalds
857,2021-07-28 14:48:20,False,Major Account Security Concern,1,"I received an email thanking me for my mobile order visit at a McDonald’s location in West Lafayette, Indiana, 124 E State ST. I live in Florida. Someone was able to get into my McDonald’s app account somehow and purchase their food using my card on file in the App. How is it someone logged into my account? Why is there no login security at all? I called the customer care and all they did was get me in touch with the McDonald’s in Indiana, what is that going to do me? Customer service and the McDonald’s location in question both said to just contact my bank to get my money back. It was $9, I don’t care about that. What I care about is the lack of concern someone was able to do this, and for nobody from McDonald’s seeming to care. That’s disturbing, and I refuse to use this app anymore and recommend nobody else either.",Bus Tech,,McDonalds
858,2021-07-19 00:13:00,False,Forced update not good,1,"Hello so I have been using this app for the longest time. Recently McDonald’s has started a new rewards program and I have managed to earn over 6,000 points. Right when I pull up the app I was forced signed out. When attempting to sign in no matter what option I was forced to be redirected through Facebook as my email used was signed in there. When I attempt to sign in through Facebook I encounter the same glitch where the email is already used and please make an account. I am frustrated because no matter what problem solving techniques I used I was locked out of my account without acknowledgment and given no way through the app to sign back in. Not broken don’t fix it I’ll happily try to make a new account but I have to add in my card information all over again",forced update not good g,,McDonalds
859,2021-04-06 17:17:47,False,"App won’t let me in, not worth the hassle",1,"The app kicked me out a few weeks ago and wouldn’t allow me to sign back in. It said to check my internet connection and try again. I was connected and could do everything else on my phone except sign in to the McDonald’s app. I finally uninstalled and reinstalled the app. It then said I was using a new device and I had to verify it again. I was not using a new device. I went through that process and it finally let me sign back in. Now a week later it has kicked me out again and won’t let me sign back in, giving me the same error message as before telling me to make sure I’m connected to the internet and to restart my app. I’m obviously connected to the internet because everything else on my phone works except this one app.",Jeni_Rhea,,McDonalds
860,2020-12-09 16:25:59,False,Good app but limited paying options,5,"I really like this app. It’s been awesome to have my morning drink ready when I get there and the deals are actually real deals. 

My only complain or wish is to be able to add a gift card to the payment options. Maybe you can and I just haven’t figured it out. But I would prefer to be able to load money into my gift card account and use that versus regular small credit cards charges. The Starbucks app lets you do that and I find it’s easier to keep track of my spending. 

Overall this is a great app.",Lupe123,"{'id': 19704274, 'body': ""Heya. We're always working on an even better App that you enjoy using. Thanks for helping us out"", 'modified': '2020-12-11T19:30:04Z'}",McDonalds
861,2020-12-10 19:15:41,False,“!Application Initialization critical error occurred. Please restart the App.”,2,"What is going on with your app. I have not been able to use the app in almost a full 2 months. I used it for years with minimal problems, now for the past two months when I open the app it reads at the top of the app “!Application Initialization critical error occurred. Please restart the App.” I have restarted, I have deleted and reinstalled multiple times. When I reinstall it will ask for my log in and then when I do it gives the same error message at the top. I would order through the app at least once a week, I literally have ordered now one time in the last 2 months. Can you fix this issue. I’m on a iPhone 11 that I bought from the Apple Store.",TheBlueMan79,,McDonalds
862,2019-05-25 08:36:34,False,"Payment method, etc.",5,"I have been very frustrated with attempting to add a new payment method to my profile. I have tried submitting my card info multiple times, and have even deleted and re-downloaded the app itself multiple times. Every attempt has failed and I have given up.

I also noticed that at least one of the locations (Hillsborough NC) lists the hours as 4 AM to 2 AM, so I drove to the location and discovered  that the location doesn’t open till 11 AM. I understand when google lists erroneous information but when the source is the app of the company itself, I expect more accuracy.",IAmOnlyOnePerson,,McDonalds
863,2020-11-21 22:49:05,False,Log-in issues,3,"This app is pretty good, even though they don’t have that great of deals anymore. The set up is really nice, and it’s super easy to customize orders. The issue I’m having that’s so annoying is no matter how often I use the app, it’ll log me out half the time and when I go to log in, it says my password is wrong, even if I literally JUST CHANGED it not too long ago so I know for sure what the password is. Today, I went to go place an order, and whenever I log in and click on deals, it says I’m logged out still. Even though it literally JUST LET ME LOG IN!!! Like what?!?! And I did this multiple times. The app is pretty nice, but gosh it drives me crazy sometimes because of all the minor issues it has that just add up",ivetried40differentnicknames,"{'id': 19352157, 'body': ""We certainly don't like to hear that. Let us look into that. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html. "", 'modified': '2020-11-25T18:26:00Z'}",McDonalds
864,2020-04-30 19:11:18,False,First time using. What a waste of my time.,1,"First time user. I arrived and hit the arrive button. Went through the drive through after 5-6 cars. Gave my four digit order number. Was asked to approach the second window. I was greeting with a confused stare and asked to park at the other side and wait. 15 mins later, a manager approaches and says they have my order but it hasn’t been paid. I’m showing it has been. After explaining to me she can take my card in and process the payment, I may have to return to request a refund if I am billed twice. 50 mins after I placed my order and two $22 charges later, I got my food. The whole purpose of installing this app was to save time and avoid human interaction. I live with immunocompromised people. What a serious waste of my precious time. The manager was very friendly and kind but this app is some serious BS.",Mojoperez,"{'id': 15036148, 'body': ""We're sorry about your experience with Mobile Order & Pay, Perez! Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can look into this further."", 'modified': '2020-05-01T16:02:57Z'}",McDonalds
865,2020-04-25 18:33:55,False,What’s the point?,2,"I order before breakfast is over (15-20 mins),  I get there and press the “I’m already here button” while I’m waiting in the drive thru (which is understandably long because of COVID) and breakfast still hasn’t stopped being served. Once I get to the speaker and tell them my number they say they can’t make it because breakfast is over, even though I pressed the button before it was? I don’t get it, what’s the point on ordering through mobile if they won’t make it until you actually get to the speak? Might as well just order through the speaker from the start, they also don’t care when you voice your complaint to them. “Breakfast is over, there’s nothing we can do” is all I got. Only gave it two stars because they do have some good coupons.",juniper serra,"{'id': 14919459, 'body': ""We're sorry about your experience with Mobile Order & Pay! Please give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further."", 'modified': '2020-04-26T15:36:08Z'}",McDonalds
866,2019-10-15 18:51:29,False,Kind of buggy,2,"I used to use the app all of the time and it was quick and reliable. But now there seem to be a lot of things that need to get edited, just recently I was trying to order something quick for a family snack to get in and get out but the app kept crashing and took forever to load, I had created my whole order and was about to pay but it just kept loading and showing those hoping fries. Soon after it crashed so I had to go into the store and order there. I even had a coupon for 10% off a mobile order of 10$ or more but was unable to redeem it because I was no longer in the app. In all honesty, I really liked this app but it’s become such a hassle that I’d rather not use it or take my business somewhere else overall.",Hawaiisbae,"{'id': 11336427, 'body': 'Oh no! Most times this can be fixed by uninstalling and reinstalling the app. If that doesn’t resolve your issue, give us a call, so we can look into this further at 1-877-334-4332. \r\n', 'modified': '2019-10-18T21:16:28Z'}",McDonalds
867,2019-06-27 11:33:52,False,As crappy as the service,1,"1.The deals are there so u can see but “network is not available” when u actually try to use them. Has been this way since I downloaded the app
2.You can’t place the order until u are in a McDonald’s parking lot. So no different than going through drive through in my opinion. I mean if I have to pay for my food to place the order then what’s the deal?
3.in my opinion this app is as good as the service in the area I live in. I don’t care how bad my kids want CN if it means a 10 minute wait we going to BK or Wendy’s. PERIOD

One month later and they still can’t manage to fix the issue with the “deals” on their app. Machines are always broken it takes 10 minutes to get 3 coffees and an orange juice. I seriously can’t with this place. Starbucks is more pricey but at least I get coffees at a reasonable time frame.🤦🏻‍♀️🤷🏻‍♀️",Pancha416,"{'id': 9487306, 'body': ""We're sorry about the difficulties you've had! Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can look into this further."", 'modified': '2019-07-03T21:11:06Z'}",McDonalds
868,2019-05-21 05:37:46,False,Not reliable,5,"While I love using the app when it works, there’s roughly a 50/50 shot at it not working. Too often, it says “Sorry, that didn’t work. Confirm your internet connection and retry. If issue continues, restart the App.”
Each time I will disconnect and reconnect the WiFi, even switch to data, and when desperate, I’ll delete and redownload the entire app. Once it’s down, though, it’s gone for the day, no matter what you do. This is normal for everyone I know, too. Hopefully it’ll be more reliable and I can use it without having to worry if it’ll work. It’s convenient and great time saver when it’s working!",NaviFaerie,,McDonalds
869,2021-11-02 21:53:25,False,Completely horrible,5,You messed my whole life with those juicy crispy tender chicken sandwiches because 24/8 I’m thinking bout those juicy chicken Patty’s and my brain becomes fried because of how much I dream of those chicken borgers and I swear my bank balance is dropping faster than my grades because everyday at school I think of those chicken burgers and those soft soft buns and I want to sandwich them between my face and fall asleep and eat those chicken mcfriggin burgers cuz my manager fired me because I keep thinking about those tender meat of the chicken burgers and I don’t do my work and my brain is rotting plz send help,tartaglias comrad,,McDonalds
870,2018-04-20 05:30:16,False,Pretty Good,3,They have some awesome deals and the app is definitely worth having. I do have 3 complaints. First is many times after making a mobile order I go to pick it up and they tell me that they don’t have the specific item that I ordered. Not a huge deal just annoying that you have to pick something else and no other money is exchanged so don’t get something cheaper. Second issue is the 6th drink free. If they forget to scan the upc first they will not fix it. Your out of luck for it counting towards the 6th free. Last complaint the scans are not always accurate. I scanned it 5 times and it went back to zero before I had a chance to get my 6th free. Other than those few things it does say a bunch of money.,jeep27030,"{'id': 3206130, 'body': ""We're sorry to hear about this! We’d love to help you with a solution. Please share more details with our Mobile App team at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html. Thanks!"", 'modified': '2018-04-20T19:54:11Z'}",McDonalds
871,2022-12-06 20:06:45,False,My Latte,1,"I have lost money with this app.   It is great when it works but half the time it doesn’t.    I get my order sometimes quick but most of the time have to go in.   A few days ago they couldn’t make my order and they didn’t give me a refund   I got McDonalds from the app like they said but still haven’t got a response.    Other times my order was cold like the machine just put cold milk in my latte.   I am a traveler so I get to the next McDonald’s and they won’t replace my order.  I am so tired of spending money on lattes that are cold or not made at all.   They don’t make it easy to get a refund.  I am going to buy a small coffee pot and a small cooler so I can make it on the road.   Sick of making them money when I get nothing or wrong made products.    Plus, my points are disappearing all the time.",diane lawson,,McDonalds
872,2022-12-04 14:01:15,False,"Good Program, Terrible App",1,"The McDonald’s Rewards / Deals program is great, but the app itself is terrible. It’s the slowest and buggiest app I’ve ever experienced. It takes forever to load, and then it will randomly freeze when you’re trying to order, so you have to close the app out and start the entire process over again. Once you eventually place and receive your order, you have to make sure you close everything out in the right order, or else the next time you try to use the app it will still be on the previous order, and then you have to figure out how to back out of that to begin a new order. It’s so frustrating that this is from such a huge organization that is known for fast and efficient customer experiences. You can do better, McDonald’s.",UXReview,"{'id': 33572338, 'body': ""the issues you're describing can usually be fixed with an uninstall and reinstall of the app. give that a try, and if you still have issues, let us know here: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html"", 'modified': '2022-12-06T17:59:50Z'}",McDonalds
873,2022-09-24 14:12:10,False,"I tap the email’s link to sign in, but it never signs me in",1,"I have had this app for well over a year and the few times that I decide to try to use it to maybe get through the line quicker I am unable to even sign in… I tap sign in and put in my email that I used way back when, and it shows I have an account. It registers my email just fine. I get an email to my email, tap the yellow button to sign, and it takes me back to the app, but it never shows that I’ve signed in. I tap sign in in the app again and it does the whole process again and again, and again, and again… I am never ever able to sign in. What is happening? I see I’m not the only one with this exact same issue as other ‘critical ratings’ show. And your developer responses did not help them at all.",JacobHuggins,"{'id': 32236723, 'body': ""let's get you logged back in, Jacob! try uninstalling and reinstalling the app. if this doesn't fix the issue, drop us a line here: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html"", 'modified': '2022-09-26T13:55:13Z'}",McDonalds
874,2021-11-12 20:15:16,False,Your app but bad experience,3,"I appreciate the ease of use for the McDonald’s app but when I arrive at a store, the app notices, and asks how I’m picking up, I expect the current order to be removed when it is processed at the store. Practically every time, the next time I use the app, the old order is still in the bag. This is particularly problematic when I came remove the order because a deal or offer is no longer valid. Like another review, the app choice be changed to remove stale orders after a period of time - I suggest 4 hours. 24 hours is too long. Or just have a button to kill the order.  I even was awarded points and thanked for the order.  Don’t make this another ice cream machine farce.",robogrinder,"{'id': 26589353, 'body': ""We'd be happy to look into this! Let's talk here: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html"", 'modified': '2021-12-01T20:01:42Z'}",McDonalds
875,2021-05-02 23:38:10,False,Needs improvement,2,"I’ve tried to use the app several times and encountered glitches each time.  First, it says the McDonalds location nearest me is closed; it is not.  The app continues to process the order, despite stating the location is closed.  Second, on most occasions, the app fails to give me a confirmation number to ease pickup, but accepts the charge.  The local folks worked with me once I get there, but they and I are pretty tired of this silliness.  Finally, I have some question about what information the local McD is getting in terms of orders through the app, because, not once has my order been right.  I honestly don’t believe the problem lies with my local McD as I’ve placed plenty of orders there pre-app, and not had a problem.",Zoe in Tennessee,,McDonalds
876,2021-07-05 23:39:07,False,Will this one make it to print???,1,"My previous review got deleted apparently.  Shocking, it went into specific details about the bull crap corporate has been pulling. That's ok, because this app is complete dog crap.  Used to be able to get a free coffee after 5 purchases.  Buy 5, get a 6th on them. Not anymore!!  It takes 1400 points to get a coffee, so if they're $2 coffees, it now takes 7. (2.00 = 200 points) HOWEVER, McDonald's coffees aren't $2, they're like a $1 to a $1.5; so now, you have to buy FOURTEEN coffees to get a free one. I had a free one when they ""updated"" their app and Voila!!!  No more free coffee. Guess they were losing too much money, and God knows, that's all important.  Likely be deleting this app because it's not worth it anymore. I don't eat any of the garbage they peddle as food. And can't get a free coffee anymore, so....c'est la vie!!",DD Ball,,McDonalds
877,2020-11-12 03:29:56,False,Easy to use but no better than the stores you have to go to ultimately.,2,"Like the title says this app is very easy to use. It’s basically idiot proof. Unfortunately, the app doesn’t let you place your order before you’re actually in the parking lot at the store, which would have actually made it very useful. I’ve personally watched the entire drive-through line order their food get served, and leave the area twice over before I received my food. The only way this app makes sense to continue using is if they let you actually order food before you’re at the store, otherwise you’re going to get served faster through the drive-through or just by walking in. I just got through waiting 25 minutes for my order to be filled through using this app.",neganvrickbrahbro,"{'id': 19096664, 'body': ""Sounds like your visit wasn't too quick. Let's get this looked into. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html."", 'modified': '2020-11-13T17:41:44Z'}",McDonalds
878,2020-06-26 10:55:39,False,Double Charged,1,"I’ve been using this so for some time and this is my fault for not noticing sooner, but the app double charges me.  I order the same thing everyday my total is $4.40. I’ve been double dipped all month. I noticed when I check out it, click the I’m here button, get my order number, then click the X to exit it leaves my order in my bag in the bottom right corner.  I click it open and it says do you want to reopen order I click cancel, they stay in my bag and is still there when I go back the next day.  If I click the reopen order I can clear out my cart. Do I expect MCdonalds to reimburse me for all the extra charges, no I don’t they have money to make and it my fault fir using the app and not noticing earlier.   I did call McDonald’s and was told I obviously ordered twice and got it.  Ok. Using this app is a risk.  I advise against it.",rdasea17,"{'id': 16243240, 'body': ""We're sorry about your experience with Mobile Order & Pay. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can look into this further."", 'modified': '2020-06-26T16:32:18Z'}",McDonalds
879,2020-06-17 09:38:23,False,Almost as useless as our local McDonald’s employees.,1,"Combine an app that doesn’t submit your order to the store with the morons who work there, and you’ve got a recipe for going to any other restaurant. I placed a mobile order, checked in at the drive thru, have them my mobile order number and they told me I didn’t make a mobile order. I confirmed the address and store information on the order and they told me I hadn’t placed any order. I tried to pull up to the window to show them my screen, but they didn’t care. As I drive away, my phone alerts me that my card has been charged at McDonald’s. So, I was charged for an order I supposedly didn’t make, and I didn’t even get anything. Ended up driving down the road to Whataburger where I was greeted by friendly people who didn’t treat me like crap then steal money from me like the jackals at McDonald’s.",Hjglover,"{'id': 16079038, 'body': ""We're sorry about your experience with Mobile Order & Pay. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can look into this further."", 'modified': '2020-06-18T17:49:08Z'}",McDonalds
880,2020-03-06 20:44:37,False,Major Concern with Information Security,5,It’s been a hit or miss if the app would work but the last time I used it someone tried to use 2 of the debit/credit card numbers I had saved on the app in New York.....I am from TEXAS!!!!! So it’s not like they just happen to get my numbers somewhere close by me. And it happened the same day I tried to use my app...like that evening I got notified from my banks that someone had tried using my card.  I advise anyone thinking of using this app DO NOT USE IT!! Your information is not secure. Terrible for a company this large to have an app this bad.,Tina76's phone,"{'id': 13992161, 'body': ""Tina, please give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further."", 'modified': '2020-03-11T19:44:25Z'}",McDonalds
881,2019-09-28 17:22:15,False,Worst - McDonalds manager advise NOT to use it,5,"This happened two times now on my first two attempts; after the app places order when you arrive the McDonalds location, it gives you option of parking in curb side with 5 min wait or go thru drive thru. It’s NEVER 5 min., it takes 10-15 min waiting in the spot, even long drive thru lines cleared up while I was still waiting.
I spoke to manager both times and they said they had to do something special to unblock my order request and advised NOT to use the app because it DOES NOT work in TIMELY fashion; they said they themselves don’t use it because of the problems.",BK of PA,,McDonalds
882,2020-01-25 07:46:42,False,Sonic Drive Thru and Little Ceasars are superior.,3,The first time I went to use the app ordering items was just fine but why you need to actually register is more than I can figure out. So the government knows what your eating?? lol. 😆 Sonic drive inn and little Ceasars pizza do not require registration and are by far easier to use. After I placed my order on the app I showed up at the McDonald’s and location service could not detect I was there. So I had to get out of the car and go into my location so they could find my order on the computer which was really inconvenient because the whole reason I ordered mobile is so I wouldn’t have to go in or get out of the car. Again Sonic Drive in and Little Ceasars apps are far superior.,Airomee Wind,"{'id': 13115705, 'body': ""We're sorry about your experience with Mobile Order & Pay! Please give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further."", 'modified': '2020-01-25T16:38:20Z'}",McDonalds
883,2019-11-19 03:15:43,False,What is the purpose of this app?,2,"You have to be in the parking lot before it sends your order to be made. Then you have to wait for it to be made along with everyone else’s order placed before you. You can’t order ahead and have your food ready when you get there. Taco Bell’s app starts your order as soon as you place it. The app then gives you info on the status of your order. This app requires you to check in with the cashier before getting your food while Taco Bell’s has you go directly to pick up. I imagine McD’s excuse is they don’t want the customer to complain about cold food even though Taco Bell doesn’t have a problem with this. Well, put a pop up warning right before the place order button comes up stating once the food is made, there is no refund.",Geoart333,"{'id': 11980565, 'body': ""Thanks for reaching out! We're continuously working towards an improved McDonald's Mobile App that our customers enjoy using. Thank you for helping us reach that goal by voicing your concerns."", 'modified': '2019-11-21T17:51:34Z'}",McDonalds
884,2018-11-24 02:14:45,False,Awesome ! But only 1 complaint.,5,"I love the app. And all the deals, I do wish some of them lasted longer but i have gotten so many great deals with it and it is very convenient ! Especially when I am low on money and can get everything I want anyways. 
My only complaint is that I wish that the deals of 
3$ off a $10 purchase and the $3 off a $15 purchase were still available. 

I also go to the McDonald’s on East Main Street in Meriden Connecticut and I wish that they would have more pies! Every time I ask for a strawberry and cream pie or pumpkin pie they are always out. (I ask for whatever pie they are serving for the season)",Little Girl Emro,"{'id': 6086436, 'body': ""Thanks for the love, friend! Our goal is to make sure our customers enjoy using our app and your feedback will help us understand how we can improve it for our customers. We are continuously working to improve our McDonald's Global Mobile App."", 'modified': '2018-11-24T18:50:04Z'}",McDonalds
885,2019-05-21 18:58:11,False,Annoying to use,2,"The app disables third party keyboards for no good reason. I wish Apple would remove that ""feature"" from the API. It's not McDonald's business what keyboard I want to use. Also, an annoying ""you've added an item, do you want to check out"" box repeatedly pops up over the search box; to search for another item, I have to click Check Out and then Back after each item to make the search field visible again. Payment is flaky at times, particularly with Apple Pay. I've had charges hit my card only to have the restaurant claim I didn't pay. Curbside is hit or miss at some locations, particularly when busy; I've waited over 30 minutes for cold food while dozens go through the drive-thru because taking the orders out is such a low priority to the staff.",prp8683,,McDonalds
